指数,年月,地域,カテゴリ,数値,単位
指数,2025年2月,全国,1211 豚肉（国産品）,123.1,
指数,2025年2月,全国,1214 豚肉（輸入品）,122.8,
指数,2025年2月,全国,1221 鶏肉,114,
指数,2025年2月,全国,0015 加工肉,114.8,
指数,2025年2月,全国,1252 ハム,118.7,
指数,2025年2月,全国,1261 ソーセージ,110,
指数,2025年2月,全国,1271 ベーコン,119.2,
指数,2025年2月,全国,1292 味付け肉,117.2,
指数,2025年2月,全国,0016 乳卵類,121.6,
指数,2025年2月,全国,0017 牛乳・乳製品,118.9,
指数,2025年2月,全国,0018 牛乳,119.7,
指数,2025年2月,全国,1303 牛乳,119.7,
指数,2025年2月,全国,0019 乳製品,118.3,
指数,2025年2月,全国,1311 粉ミルク,122.9,
指数,2025年2月,全国,1333 ヨーグルト,111.7,
指数,2025年2月,全国,1321 バター,119.6,
指数,2025年2月,全国,1331 チーズ（国産品）,133.9,
指数,2025年2月,全国,1332 チーズ（輸入品）,127.5,
指数,2025年2月,全国,0020 卵,132.1,
指数,2025年2月,全国,1341 鶏卵,132.1,
指数,2025年2月,全国,0021 野菜・海藻,131.1,
指数,2025年2月,全国,0022 生鮮野菜,136.8,
指数,2025年2月,全国,1401 キャベツ,209.1,
指数,2025年2月,全国,1402 ほうれんそう,115.7,
指数,2025年2月,全国,1403 はくさい,179.9,
指数,2025年2月,全国,1405 ねぎ,132.5,
指数,2025年2月,全国,1406 レタス,172.5,
指数,2025年2月,全国,1409 ブロッコリー,148.3,
指数,2025年2月,全国,1407 もやし,111.9,
指数,2025年2月,全国,1410 アスパラガス,137.2,
指数,2025年2月,全国,1411 さつまいも,112.1,
指数,2025年2月,全国,1412 じゃがいも,134.2,
指数,2025年2月,全国,1413 さといも,128.3,
指数,2025年2月,全国,1414 だいこん,135.5,
指数,2025年2月,全国,1415 にんじん,121.6,
指数,2025年2月,全国,1416 ごぼう,135.3,
指数,2025年2月,全国,1417 たまねぎ,151.2,
指数,2025年2月,全国,1419 れんこん,91.8,
指数,2025年2月,全国,1420 ながいも,118.6,
指数,2025年2月,全国,1421 しょうが,134.9,
指数,2025年2月,全国,1432 さやいんげん,144.2,
指数,2025年2月,全国,1433 かぼちゃ,140.5,
指数,2025年2月,全国,1434 きゅうり,139.7,
指数,2025年2月,全国,1435 なす,130.1,
指数,2025年2月,全国,1436 トマト,118.6,
指数,2025年2月,全国,1437 ピーマン,134.2,
指数,2025年2月,全国,1438 生しいたけ,117.1,
指数,2025年2月,全国,1442 えのきたけ,134.1,
指数,2025年2月,全国,1443 しめじ,127.3,
指数,2025年2月,全国,1444 カット野菜,103.8,
指数,2025年2月,全国,0023 乾物・加工品類,120,
指数,2025年2月,全国,0024 乾物・海藻,129,
指数,2025年2月,全国,1453 干ししいたけ,116.8,
指数,2025年2月,全国,1461 干しのり,143.7,
指数,2025年2月,全国,1462 わかめ,118.8,
指数,2025年2月,全国,1463 こんぶ,111.9,
指数,2025年2月,全国,1464 ひじき,119.7,
指数,2025年2月,全国,0025 大豆加工品,118.1,
指数,2025年2月,全国,1471 豆腐,119.3,
指数,2025年2月,全国,1472 油揚げ,125.5,
指数,2025年2月,全国,1473 納豆,111.7,
指数,2025年2月,全国,0026 他の野菜・海藻加工品,115.7,
指数,2025年2月,全国,1481 こんにゃく,108.3,
指数,2025年2月,全国,1482 梅干し,109.3,
指数,2025年2月,全国,1483 だいこん漬,123.3,
指数,2025年2月,全国,1486 はくさい漬,113.2,
指数,2025年2月,全国,1487 キムチ,106,
指数,2025年2月,全国,1485 こんぶつくだ煮,125.5,
指数,2025年2月,全国,1491 野菜缶詰,140.3,
指数,2025年2月,全国,0027 果物,145,
指数,2025年2月,全国,0028 生鮮果物,149.3,
指数,2025年2月,全国,1502 りんご,144,
指数,2025年2月,全国,1511 みかん,184.1,
指数,2025年2月,全国,1515 オレンジ,146.7,
指数,2025年2月,全国,1517 しらぬひ,151.3,
指数,2025年2月,全国,1571 いちご,138.4,
指数,2025年2月,全国,1581 バナナ,127.6,
指数,2025年2月,全国,1582 キウイフルーツ,146.4,
指数,2025年2月,全国,1583 アボカド,148.2,
指数,2025年2月,全国,0029 果物加工品,99.7,
指数,2025年2月,全国,1594 ナッツ,99.7,
指数,2025年2月,全国,0030 油脂・調味料,118.7,
指数,2025年2月,全国,0031 油脂,144.8,
指数,2025年2月,全国,1601 食用油,147.6,
指数,2025年2月,全国,1602 マーガリン,126.8,
指数,2025年2月,全国,0032 調味料,115.5,
指数,2025年2月,全国,1611 食塩,110.6,
指数,2025年2月,全国,1621 しょう油,122.5,
指数,2025年2月,全国,1631 みそ,114.8,
指数,2025年2月,全国,1632 砂糖,138.2,
指数,2025年2月,全国,1633 酢,110.2,
指数,2025年2月,全国,1641 ソース,133,
指数,2025年2月,全国,1642 ケチャップ,138.2,
指数,2025年2月,全国,1643 マヨネーズ,152.8,
指数,2025年2月,全国,1645 ドレッシング,100.4,
指数,2025年2月,全国,1644 ジャム,112.2,
指数,2025年2月,全国,1652 カレールウ,126.5,
指数,2025年2月,全国,1653 乾燥スープ,112.2,
指数,2025年2月,全国,1654 風味調味料,108.3,
指数,2025年2月,全国,1656 ふりかけ,123.4,
指数,2025年2月,全国,1655 たれ,97.9,
指数,2025年2月,全国,1659 つゆ,110,
指数,2025年2月,全国,1657 合わせ調味料,105.6,
指数,2025年2月,全国,1658 パスタソース,121.8,
指数,2025年2月,全国,0033 菓子類,127.9,
指数,2025年2月,全国,1701 ようかん,120.9,
指数,2025年2月,全国,1702 まんじゅう,141.4,
指数,2025年2月,全国,1703 だいふく餅,138,
指数,2025年2月,全国,1711 カステラ,126.9,
指数,2025年2月,全国,1712 ケーキ,123.4,
指数,2025年2月,全国,1784 ゼリー,127.3,
指数,2025年2月,全国,1714 プリン,147.4,
指数,2025年2月,全国,1713 シュークリーム,130.1,
指数,2025年2月,全国,1715 ロールケーキ,123.7,
指数,2025年2月,全国,1741 せんべい,135.4,
指数,2025年2月,全国,1721 ビスケット,114,
指数,2025年2月,全国,1783 ポテトチップス,126.7,
指数,2025年2月,全国,1732 キャンデー,111.4,
指数,2025年2月,全国,1761 チョコレート,144.5,
指数,2025年2月,全国,1782 アイスクリーム,111,
指数,2025年2月,全国,1772 落花生,122.6,
指数,2025年2月,全国,1781 チューインガム,127.4,
指数,2025年2月,全国,0034 調理食品,121.4,
指数,2025年2月,全国,0035 主食的調理食品,121,
指数,2025年2月,全国,1795 すし（弁当）Ａ,114.9,
指数,2025年2月,全国,1798 すし（弁当）Ｂ,127.4,
指数,2025年2月,全国,1791 弁当Ａ,116.5,
指数,2025年2月,全国,1797 弁当Ｂ,120.2,
指数,2025年2月,全国,1793 おにぎり,130.6,
指数,2025年2月,全国,1792 調理パン,125.9,
指数,2025年2月,全国,1794 冷凍米飯,121.8,
指数,2025年2月,全国,1796 調理パスタ,120.7,
指数,2025年2月,全国,1799 調理ピザ,111.8,
指数,2025年2月,全国,1790 無菌包装米飯,124.9,
指数,2025年2月,全国,0036 他の調理食品,121.7,
指数,2025年2月,全国,1801 うなぎかば焼き,117.2,
指数,2025年2月,全国,1811 サラダ,115.7,
指数,2025年2月,全国,1821 コロッケ,126.3,
指数,2025年2月,全国,1831 豚カツ,111.2,
指数,2025年2月,全国,1842 からあげ,123.7,
指数,2025年2月,全国,1881 ぎょうざ,122.4,
指数,2025年2月,全国,1843 やきとり,119.7,
指数,2025年2月,全国,1844 ハンバーグ,121.7,
指数,2025年2月,全国,1851 冷凍調理コロッケ,142.4,
指数,2025年2月,全国,1852 冷凍調理ハンバーグ,123.6,
指数,2025年2月,全国,1853 冷凍ぎょうざ,111.8,
指数,2025年2月,全国,1871 調理カレー,127.1,
指数,2025年2月,全国,1891 混ぜごはんのもと,113.3,
指数,2025年2月,全国,1812 煮豆,116.9,
指数,2025年2月,全国,1802 焼き魚,144,
指数,2025年2月,全国,1813 きんぴら,116.8,
指数,2025年2月,全国,1814 焼豚,123.3,
指数,2025年2月,全国,1892 サラダチキン,114.4,
指数,2025年2月,全国,1893 おでん,133.8,
指数,2025年2月,全国,0037 飲料,121.1,
指数,2025年2月,全国,0038 茶類,103.2,
指数,2025年2月,全国,1902 緑茶,103.8,
指数,2025年2月,全国,1911 紅茶,117.4,
指数,2025年2月,全国,1914 茶飲料,101,
指数,2025年2月,全国,0039 コーヒー・ココア,128.3,
指数,2025年2月,全国,1921 インスタントコーヒー,109.5,
指数,2025年2月,全国,1922 コーヒー豆,170.9,
指数,2025年2月,全国,1923 コーヒー飲料Ａ,114.4,
指数,2025年2月,全国,1924 コーヒー飲料Ｂ,122.3,
指数,2025年2月,全国,0040 他の飲料,125.7,
指数,2025年2月,全国,1930 果実ジュース,157.3,
指数,2025年2月,全国,1931 果汁入り飲料,133.2,
指数,2025年2月,全国,1941 野菜ジュース,123.6,
指数,2025年2月,全国,1951 炭酸飲料,145.8,
指数,2025年2月,全国,1952 ノンアルコールビール,107.4,
指数,2025年2月,全国,1972 乳酸菌飲料,100,
指数,2025年2月,全国,1982 ミネラルウォーター,125,
指数,2025年2月,全国,1984 宅配水,101.3,
指数,2025年2月,全国,1981 スポーツドリンク,121.5,
指数,2025年2月,全国,1983 豆乳,111.6,
指数,2025年2月,全国,0041 酒類,109,
指数,2025年2月,全国,2003 清酒,107.3,
指数,2025年2月,全国,2011 焼酎,108,
指数,2025年2月,全国,2021 ビール,96.7,
指数,2025年2月,全国,2026 発泡酒,111.9,
指数,2025年2月,全国,2033 ウイスキー,123.4,
指数,2025年2月,全国,2041 ワイン（国産品）,108,
指数,2025年2月,全国,2042 ワイン（輸入品）,105.1,
指数,2025年2月,全国,2012 チューハイ,109.6,
指数,2025年2月,全国,2027 ビール風アルコール飲料,126.9,
指数,2025年2月,全国,0042 外食,114.3,
指数,2025年2月,全国,0043 一般外食,116.2,
指数,2025年2月,全国,2101 うどん（外食）,112.4,
指数,2025年2月,全国,2103 日本そば（外食）,113.1,
指数,2025年2月,全国,2102 中華そば（外食）,113.3,
指数,2025年2月,全国,2112 スパゲッティ（外食）,111.3,
指数,2025年2月,全国,2123 すし（外食）Ａ,123.5,
指数,2025年2月,全国,2121 すし（外食）Ｂ,117.5,
指数,2025年2月,全国,2132 天丼（外食）,113.1,
指数,2025年2月,全国,2133 カレーライス（外食）,112.6,
指数,2025年2月,全国,2136 牛丼（外食）,124.7,
指数,2025年2月,全国,2142 豚カツ定食（外食）,115.3,
指数,2025年2月,全国,2146 しょうが焼き定食（外食）,117.4,
指数,2025年2月,全国,2164 フライドチキン（外食）,124,
指数,2025年2月,全国,2134 ぎょうざ（外食）,117.1,
指数,2025年2月,全国,2141 ハンバーグ（外食）,117.1,
指数,2025年2月,全国,2145 焼肉（外食）,112.9,
指数,2025年2月,全国,2135 ハンバーガー（外食）,123.1,
指数,2025年2月,全国,2161 サンドイッチ（外食）,112.6,
指数,2025年2月,全国,2144 ピザ（配達）,124.3,
指数,2025年2月,全国,2163 ドーナツ（外食）,128.1,
指数,2025年2月,全国,2162 コーヒー（外食）Ａ,113.2,
指数,2025年2月,全国,2165 コーヒー（外食）Ｂ,120.4,
指数,2025年2月,全国,2171 ビール（外食）,111.2,
指数,2025年2月,全国,2172 やきとり（外食）,115.8,
指数,2025年2月,全国,0044 学校給食,81.3,
指数,2025年2月,全国,2182 学校給食（小学校）,82,
指数,2025年2月,全国,2183 学校給食（中学校）,79.8,
指数,2025年2月,全国,0045 住居,103.6,
指数,2025年2月,全国,0046 家賃,100.6,
指数,2025年2月,全国,0047 民営家賃,100.4,
指数,2025年2月,全国,3000 民営家賃,100.4,
指数,2025年2月,全国,0048 公営・都市再生機構・公社家賃,101.2,
指数,2025年2月,全国,3016 公営家賃,100.3,
指数,2025年2月,全国,3017 都市再生機構・公社家賃,102.1,
指数,2025年2月,全国,0050 持家の帰属家賃,100.6,
指数,2025年2月,全国,3030 持家の帰属家賃,100.6,
指数,2025年2月,全国,0051 設備修繕・維持,121.1,
指数,2025年2月,全国,0052 設備材料,112.1,
指数,2025年2月,全国,3101 システムバス,114.7,
指数,2025年2月,全国,3103 温水洗浄便座,107.5,
指数,2025年2月,全国,3104 給湯器,106.8,
指数,2025年2月,全国,3105 システムキッチン,109.4,
指数,2025年2月,全国,3106 カーポート,110.4,
指数,2025年2月,全国,3121 修繕材料,130.6,
指数,2025年2月,全国,0053 工事その他のサービス,124.8,
指数,2025年2月,全国,3151 畳替え代,118,
指数,2025年2月,全国,3176 水道工事費,119.2,
指数,2025年2月,全国,3175 塀工事費,121,
指数,2025年2月,全国,3178 外壁塗装費,119.1,
指数,2025年2月,全国,3162 屋根修理費,117.6,
指数,2025年2月,全国,3174 植木職手間代,106.5,
指数,2025年2月,全国,3171 ふすま張替費,120.9,
指数,2025年2月,全国,3172 大工手間代,106.3,
指数,2025年2月,全国,3179 駐車場工事費,117.8,
指数,2025年2月,全国,3185 壁紙張替費,127.3,
指数,2025年2月,全国,3180 火災・地震保険料,143,
指数,2025年2月,全国,0054 光熱・水道,114.2,
指数,2025年2月,全国,0056 電気代,113.1,
指数,2025年2月,全国,3500 電気代,113.1,
指数,2025年2月,全国,0057 ガス代,116.3,
指数,2025年2月,全国,3600 都市ガス代,116.9,
指数,2025年2月,全国,3612 プロパンガス,115.4,
指数,2025年2月,全国,0058 他の光熱,154.3,
指数,2025年2月,全国,3701 灯油,154.3,
指数,2025年2月,全国,0059 上下水道料,105.4,
指数,2025年2月,全国,3810 水道料,107.5,
指数,2025年2月,全国,4610 下水道料,102.4,
指数,2025年2月,全国,0060 家具・家事用品,119.4,
指数,2025年2月,全国,0061 家庭用耐久財,118.6,
指数,2025年2月,全国,0062 家事用耐久財,106.5,
指数,2025年2月,全国,4003 電子レンジ,108.8,
指数,2025年2月,全国,4002 電気炊飯器,117.5,
指数,2025年2月,全国,4011 ガステーブル,115.6,
指数,2025年2月,全国,4021 電気冷蔵庫,106.6,
指数,2025年2月,全国,4032 電気掃除機,98.7,
指数,2025年2月,全国,4042 電気洗濯機（全自動洗濯機）,97.7,
指数,2025年2月,全国,4043 電気洗濯機（洗濯乾燥機）,106.8,
指数,2025年2月,全国,0063 冷暖房用器具,136.6,
指数,2025年2月,全国,4063 ルームエアコン,140.2,
指数,2025年2月,全国,4072 温風ヒーター,108,
指数,2025年2月,全国,4075 空気清浄機,137.2,
指数,2025年2月,全国,0064 一般家具,120.4,
指数,2025年2月,全国,4092 食堂セット,123.7,
指数,2025年2月,全国,4093 ソファ,117.1,
指数,2025年2月,全国,4083 食器戸棚,126.7,
指数,2025年2月,全国,0066 室内装備品,119.3,
指数,2025年2月,全国,4115 照明器具,146.7,
指数,2025年2月,全国,4121 カーペット,107.7,
指数,2025年2月,全国,4141 カーテン,112.2,
指数,2025年2月,全国,4142 クッション,114.8,
指数,2025年2月,全国,0070 寝具類,109.6,
指数,2025年2月,全国,4201 ベッド,119.9,
指数,2025年2月,全国,4211 布団,112.9,
指数,2025年2月,全国,4251 敷布,115,
指数,2025年2月,全国,4271 布団カバー,118.8,
指数,2025年2月,全国,4272 敷きパッド,89.6,
指数,2025年2月,全国,0073 家事雑貨,122.9,
指数,2025年2月,全国,0074 食器類,112.6,
指数,2025年2月,全国,4301 茶わん,109.5,
指数,2025年2月,全国,4302 皿,114.7,
指数,2025年2月,全国,0075 台所用品,120,
指数,2025年2月,全国,4326 水筒,114.3,
指数,2025年2月,全国,4331 鍋,135,
指数,2025年2月,全国,4334 フライパン,115.7,
指数,2025年2月,全国,4342 スポンジたわし,112.6,
指数,2025年2月,全国,0076 他の家事雑貨,126.4,
指数,2025年2月,全国,4352 電球・ランプ,179,
指数,2025年2月,全国,4361 タオル,111.6,
指数,2025年2月,全国,4362 マット,108.3,
指数,2025年2月,全国,4372 物干し用ハンガー,131.8,
指数,2025年2月,全国,4373 収納ケース,122.1,
指数,2025年2月,全国,0077 家事用消耗品,124.3,
指数,2025年2月,全国,0078 ティシュ・トイレットペーパー,124.5,
指数,2025年2月,全国,4412 ティシュペーパー,124.3,
指数,2025年2月,全国,4413 トイレットペーパー,124.6,
指数,2025年2月,全国,0079 洗剤,133,
指数,2025年2月,全国,4431 台所用洗剤,122.2,
指数,2025年2月,全国,4441 洗濯用洗剤,140.6,
指数,2025年2月,全国,0080 他の家事用消耗品,119.2,
指数,2025年2月,全国,4401 ラップ,119.2,
指数,2025年2月,全国,4402 ポリ袋,109,
指数,2025年2月,全国,4451 殺虫剤,121.9,
指数,2025年2月,全国,4442 柔軟仕上剤,133.8,
指数,2025年2月,全国,4471 芳香・消臭剤,99.8,
指数,2025年2月,全国,4403 キッチンペーパー,112.3,
指数,2025年2月,全国,4472 漂白剤,135,
指数,2025年2月,全国,0081 家事サービス,105,
指数,2025年2月,全国,0174 家事代行料,111.4,
指数,2025年2月,全国,4501 家事代行料,111.4,
指数,2025年2月,全国,0175 清掃代,103.2,
指数,2025年2月,全国,4521 リサイクル料金,100,
指数,2025年2月,全国,4515 浄化槽清掃代,104.5,
指数,2025年2月,全国,0176 他の家事サービス,105.5,
指数,2025年2月,全国,4701 モップレンタル料,105.5,
指数,2025年2月,全国,0082 被服及び履物,108.8,
指数,2025年2月,全国,0083 衣料,109.6,
指数,2025年2月,全国,0084 和服,105.7,
指数,2025年2月,全国,5011 婦人用着物,106.9,
指数,2025年2月,全国,5041 婦人用帯,102.3,
指数,2025年2月,全国,0085 洋服,109.7,
指数,2025年2月,全国,0086 男子用洋服,111.6,
指数,2025年2月,全国,5101 背広服（春夏物，中級品）,109.1,
指数,2025年2月,全国,5103 背広服（春夏物，普通品）,120.3,
指数,2025年2月,全国,5102 背広服（秋冬物，中級品）,111.7,
指数,2025年2月,全国,5104 背広服（秋冬物，普通品）,115.9,
指数,2025年2月,全国,5111 男子用上着,105.4,
指数,2025年2月,全国,5122 男子用ズボン（春夏物）,114.8,
指数,2025年2月,全国,5121 男子用ズボン（秋冬物）,106.8,
指数,2025年2月,全国,5123 男子用ズボン（ジーンズ）,104.3,
指数,2025年2月,全国,5131 男子用コート,109.8,
指数,2025年2月,全国,5141 男子用学校制服,120.6,
指数,2025年2月,全国,0087 婦人用洋服,109.6,
指数,2025年2月,全国,5166 婦人用スーツ（春夏物，中級品）,107,
指数,2025年2月,全国,5167 婦人用スーツ（春夏物，普通品）,107.2,
指数,2025年2月,全国,5162 婦人用スーツ（秋冬物，中級品）,102.4,
指数,2025年2月,全国,5168 婦人用スーツ（秋冬物，普通品）,116.1,
指数,2025年2月,全国,5161 ワンピース（春夏物）,102.3,
指数,2025年2月,全国,5163 ワンピース（秋冬物）,99.1,
指数,2025年2月,全国,5183 婦人用上着,117.8,
指数,2025年2月,全国,5169 スカート（春夏物）,110.8,
指数,2025年2月,全国,5172 スカート（秋冬物）,118.7,
指数,2025年2月,全国,5181 婦人用スラックス（秋冬物）,119.3,
指数,2025年2月,全国,5179 婦人用スラックス（ジーンズ）,98.6,
指数,2025年2月,全国,5182 婦人用コート,115.9,
指数,2025年2月,全国,5184 女子用学校制服,111.9,
指数,2025年2月,全国,0088 子供用洋服,105.8,
指数,2025年2月,全国,5195 子供用ズボン（春夏物）,105.9,
指数,2025年2月,全国,5196 子供用ズボン（秋冬物）,108,
指数,2025年2月,全国,5193 乳児服,94.8,
指数,2025年2月,全国,0089 シャツ・セーター・下着類,107.5,
指数,2025年2月,全国,0090 シャツ・セーター類,104.9,
指数,2025年2月,全国,0091 男子用シャツ・セーター類,106.6,
指数,2025年2月,全国,5202 ワイシャツ,102.9,
指数,2025年2月,全国,5211 男子用スポーツシャツ（長袖）,104.9,
指数,2025年2月,全国,5212 男子用スポーツシャツ（半袖）,109.8,
指数,2025年2月,全国,5221 男子用セーター,106.5,
指数,2025年2月,全国,0092 婦人用シャツ・セーター類,104.4,
指数,2025年2月,全国,5231 ブラウス（長袖）,106.3,
指数,2025年2月,全国,5232 ブラウス（半袖）,107.7,
指数,2025年2月,全国,5233 婦人用Ｔシャツ（長袖）,105.4,
指数,2025年2月,全国,5234 婦人用Ｔシャツ（半袖）,108.2,
指数,2025年2月,全国,5241 婦人用セーター（長袖）,96.4,
指数,2025年2月,全国,5242 婦人用セーター（半袖）,107,
指数,2025年2月,全国,0093 子供用シャツ・セーター類,102.1,
指数,2025年2月,全国,5243 子供用Ｔシャツ（長袖）,99.9,
指数,2025年2月,全国,5244 子供用Ｔシャツ（半袖）,104.3,
指数,2025年2月,全国,0094 下着類,113,
指数,2025年2月,全国,0095 男子用下着類,117.6,
指数,2025年2月,全国,5301 男子用シャツ（半袖）,123.2,
指数,2025年2月,全国,5311 男子用パンツ,111.4,
指数,2025年2月,全国,5331 男子用パジャマ,111.6,
指数,2025年2月,全国,0096 婦人用下着類,110.4,
指数,2025年2月,全国,5341 ブラジャー,105.5,
指数,2025年2月,全国,5351 婦人用ショーツ,112.1,
指数,2025年2月,全国,5361 ランジェリー,110.5,
指数,2025年2月,全国,0097 子供用下着類,113.6,
指数,2025年2月,全国,5372 子供用下着,113.6,
指数,2025年2月,全国,0098 履物類,107.8,
指数,2025年2月,全国,5601 男子靴,109.4,
指数,2025年2月,全国,5611 婦人靴,98.3,
指数,2025年2月,全国,5641 子供靴,113.3,
指数,2025年2月,全国,5631 運動靴,115.9,
指数,2025年2月,全国,5671 サンダル,114.5,
指数,2025年2月,全国,5652 スリッパ,111.3,
指数,2025年2月,全国,0103 他の被服,106.5,
指数,2025年2月,全国,5501 帽子,109.9,
指数,2025年2月,全国,5511 ネクタイ,103.2,
指数,2025年2月,全国,5572 マフラー,106.2,
指数,2025年2月,全国,5521 男子用靴下,105.7,
指数,2025年2月,全国,5531 婦人用ストッキング,120.9,
指数,2025年2月,全国,5541 婦人用ソックス,103.3,
指数,2025年2月,全国,5571 ベルト,102.1,
指数,2025年2月,全国,0106 被服関連サービス,116.1,
指数,2025年2月,全国,5711 クリーニング代Ａ,114.5,
指数,2025年2月,全国,5712 クリーニング代Ｂ,120.4,
指数,2025年2月,全国,5721 履物修理代,116,
指数,2025年2月,全国,5731 被服賃借料,111,
指数,2025年2月,全国,0107 保健医療,103.9,
指数,2025年2月,全国,0108 医薬品・健康保持用摂取品,108.6,
指数,2025年2月,全国,6001 総合かぜ薬,114.4,
指数,2025年2月,全国,6002 解熱鎮痛剤,109.8,
指数,2025年2月,全国,6012 胃腸薬,103.7,
指数,2025年2月,全国,6021 ビタミン剤Ａ,105.8,
指数,2025年2月,全国,6022 ビタミン剤Ｂ,101.1,
指数,2025年2月,全国,6031 ドリンク剤,115.5,
指数,2025年2月,全国,6051 皮膚病薬,97.2,
指数,2025年2月,全国,6061 はり薬,142,
指数,2025年2月,全国,6062 目薬,105,
指数,2025年2月,全国,6091 漢方薬,100.8,
指数,2025年2月,全国,6003 鼻炎薬,116.8,
指数,2025年2月,全国,6090 健康保持用摂取品Ａ,105,
指数,2025年2月,全国,6094 健康保持用摂取品Ｂ,102.3,
指数,2025年2月,全国,0109 保健医療用品・器具,110.8,
指数,2025年2月,全国,6141 紙おむつ（乳幼児用）,121.6,
指数,2025年2月,全国,6142 紙おむつ（大人用）,124.9,
指数,2025年2月,全国,6101 生理用ナプキン,125,
指数,2025年2月,全国,6095 入浴剤,98.2,
指数,2025年2月,全国,6181 コンタクトレンズ用剤,100.4,
指数,2025年2月,全国,6102 マスク,111.9,
指数,2025年2月,全国,6182 軽度失禁用品,119.7,
指数,2025年2月,全国,6121 眼鏡,100.1,
指数,2025年2月,全国,6161 コンタクトレンズ,112.6,
指数,2025年2月,全国,6171 血圧計,114,
指数,2025年2月,全国,6172 補聴器,106.2,
指数,2025年2月,全国,6173 サポーター,113.2,
指数,2025年2月,全国,0110 保健医療サービス,99.1,
指数,2025年2月,全国,6200 診療代,98.6,
指数,2025年2月,全国,6221 マッサージ料金,105.6,
指数,2025年2月,全国,6222 人間ドック受診料,101.7,
指数,2025年2月,全国,6223 予防接種料,101.8,
指数,2025年2月,全国,0111 交通・通信,99.3,
指数,2025年2月,全国,0112 交通,104.3,
指数,2025年2月,全国,0179 鉄道運賃（ＪＲ）,101.2,
指数,2025年2月,全国,7527 普通運賃（ＪＲ）,101.1,
指数,2025年2月,全国,7528 料金（ＪＲ，在来線）,101.1,
指数,2025年2月,全国,7530 料金（ＪＲ，新幹線）,99.1,
指数,2025年2月,全国,7029 通学定期（ＪＲ）,100.4,
指数,2025年2月,全国,7030 通勤定期（ＪＲ）,103.6,
指数,2025年2月,全国,0180 鉄道運賃（ＪＲ以外）,106.8,
指数,2025年2月,全国,7008 普通運賃（ＪＲ以外）,106.1,
指数,2025年2月,全国,7009 通学定期（ＪＲ以外）,101.6,
指数,2025年2月,全国,7010 通勤定期（ＪＲ以外）,108.6,
指数,2025年2月,全国,0181 他の交通,109.3,
指数,2025年2月,全国,7050 一般路線バス代,111.1,
指数,2025年2月,全国,7057 高速バス代,109.7,
