指数,年月,地域,カテゴリ,数値,単位
指数,1985年5月,全国,0001 総合,83.9,
指数,1985年5月,全国,0002 食料,76.8,
指数,1985年5月,全国,0003 穀類,94,
指数,1985年5月,全国,0004 米類,114.7,
指数,1985年5月,全国,1001 うるち米Ａ,115.1,
指数,1985年5月,全国,1002 うるち米Ｂ,116.8,
指数,1985年5月,全国,0005 パン,77.6,
指数,1985年5月,全国,1021 食パン,82.1,
指数,1985年5月,全国,1022 あんパン,72,
指数,1985年5月,全国,0006 麺類,77.4,
指数,1985年5月,全国,1031 ゆでうどん,80,
指数,1985年5月,全国,1041 そうめん,68.6,
指数,1985年5月,全国,1042 スパゲッティ,82.8,
指数,1985年5月,全国,1051 カップ麺,74.1,
指数,1985年5月,全国,1052 中華麺,87,
指数,1985年5月,全国,0007 他の穀類,92.8,
指数,1985年5月,全国,1071 小麦粉,79.4,
指数,1985年5月,全国,1081 もち,100.4,
指数,1985年5月,全国,0008 魚介類,70.9,
指数,1985年5月,全国,0009 生鮮魚介,78.3,
指数,1985年5月,全国,1101 まぐろ,90.5,
指数,1985年5月,全国,1102 あじ,134.4,
指数,1985年5月,全国,1103 いわし,39.6,
指数,1985年5月,全国,1104 かつお,75,
指数,1985年5月,全国,1106 さけ,74.8,
指数,1985年5月,全国,1107 さば,56.6,
指数,1985年5月,全国,1108 さんま,46.8,
指数,1985年5月,全国,1110 たい,103.5,
指数,1985年5月,全国,1111 ぶり,83.8,
指数,1985年5月,全国,1112 いか,69.5,
指数,1985年5月,全国,1113 たこ,55,
指数,1985年5月,全国,1114 えび,128.2,
指数,1985年5月,全国,1131 あさり,55.4,
指数,1985年5月,全国,1133 ほたて貝,77.4,
指数,1985年5月,全国,0010 塩干魚介,66.4,
指数,1985年5月,全国,1141 塩さけ,77.1,
指数,1985年5月,全国,1142 たらこ,68.4,
指数,1985年5月,全国,1143 しらす干し,43.5,
指数,1985年5月,全国,1144 干しあじ,90.2,
指数,1985年5月,全国,1146 煮干し,63.6,
指数,1985年5月,全国,0011 魚肉練製品,59.9,
指数,1985年5月,全国,1151 揚げかまぼこ,58.9,
指数,1985年5月,全国,1152 ちくわ,62.3,
指数,1985年5月,全国,1153 かまぼこ,57.9,
指数,1985年5月,全国,0012 他の魚介加工品,58,
指数,1985年5月,全国,1161 かつお節,72.1,
指数,1985年5月,全国,1173 魚介缶詰,58.3,
指数,1985年5月,全国,0013 肉類,72.9,
