指数,年月,地域,カテゴリ,数値,単位
指数,2022年12月,全国,1643 マヨネーズ,137.4,
指数,2022年12月,全国,1645 ドレッシング,102.6,
指数,2022年12月,全国,1644 ジャム,113,
指数,2022年12月,全国,1652 カレールウ,109.2,
指数,2022年12月,全国,1653 乾燥スープ,97.4,
指数,2022年12月,全国,1654 風味調味料,106.6,
指数,2022年12月,全国,1656 ふりかけ,109.3,
指数,2022年12月,全国,1655 たれ,98.6,
指数,2022年12月,全国,1659 つゆ,97,
指数,2022年12月,全国,1657 合わせ調味料,106.7,
指数,2022年12月,全国,1658 パスタソース,118.3,
指数,2022年12月,全国,0033 菓子類,110.1,
指数,2022年12月,全国,1701 ようかん,107.6,
指数,2022年12月,全国,1702 まんじゅう,123.9,
指数,2022年12月,全国,1703 だいふく餅,120.1,
指数,2022年12月,全国,1711 カステラ,108.1,
指数,2022年12月,全国,1712 ケーキ,110.4,
指数,2022年12月,全国,1784 ゼリー,110.4,
指数,2022年12月,全国,1714 プリン,107,
指数,2022年12月,全国,1713 シュークリーム,112.9,
指数,2022年12月,全国,1715 ロールケーキ,109.5,
指数,2022年12月,全国,1741 せんべい,113.2,
指数,2022年12月,全国,1721 ビスケット,105.8,
指数,2022年12月,全国,1783 ポテトチップス,119.1,
指数,2022年12月,全国,1732 キャンデー,109.9,
指数,2022年12月,全国,1761 チョコレート,108.5,
指数,2022年12月,全国,1782 アイスクリーム,99.3,
指数,2022年12月,全国,1772 落花生,106.1,
指数,2022年12月,全国,1781 チューインガム,108.5,
指数,2022年12月,全国,0034 調理食品,109,
指数,2022年12月,全国,0035 主食的調理食品,106.9,
指数,2022年12月,全国,1795 すし（弁当）Ａ,108.4,
指数,2022年12月,全国,1798 すし（弁当）Ｂ,108.9,
指数,2022年12月,全国,1791 弁当Ａ,106.9,
指数,2022年12月,全国,1797 弁当Ｂ,104,
指数,2022年12月,全国,1793 おにぎり,104.4,
指数,2022年12月,全国,1792 調理パン,111.3,
指数,2022年12月,全国,1794 冷凍米飯,109.6,
指数,2022年12月,全国,1796 調理パスタ,103,
指数,2022年12月,全国,1799 調理ピザ,106.9,
指数,2022年12月,全国,1790 無菌包装米飯,99.4,
指数,2022年12月,全国,0036 他の調理食品,110.5,
指数,2022年12月,全国,1801 うなぎかば焼き,108.1,
指数,2022年12月,全国,1811 サラダ,107.4,
指数,2022年12月,全国,1821 コロッケ,116,
指数,2022年12月,全国,1831 豚カツ,103.6,
指数,2022年12月,全国,1842 からあげ,113.8,
指数,2022年12月,全国,1881 ぎょうざ,109.1,
指数,2022年12月,全国,1843 やきとり,110.6,
指数,2022年12月,全国,1844 ハンバーグ,117.3,
指数,2022年12月,全国,1851 冷凍調理コロッケ,122.3,
指数,2022年12月,全国,1852 冷凍調理ハンバーグ,108,
指数,2022年12月,全国,1853 冷凍ぎょうざ,97.4,
指数,2022年12月,全国,1871 調理カレー,113.9,
指数,2022年12月,全国,1891 混ぜごはんのもと,110.5,
指数,2022年12月,全国,1812 煮豆,104.4,
指数,2022年12月,全国,1802 焼き魚,126.2,
指数,2022年12月,全国,1813 きんぴら,107.8,
指数,2022年12月,全国,1814 焼豚,112.5,
指数,2022年12月,全国,1892 サラダチキン,105.9,
指数,2022年12月,全国,1893 おでん,109.1,
指数,2022年12月,全国,0037 飲料,107.5,
指数,2022年12月,全国,0038 茶類,101.9,
指数,2022年12月,全国,1902 緑茶,101.9,
指数,2022年12月,全国,1911 紅茶,108.9,
指数,2022年12月,全国,1914 茶飲料,100.9,
指数,2022年12月,全国,0039 コーヒー・ココア,111.3,
指数,2022年12月,全国,1921 インスタントコーヒー,108.7,
指数,2022年12月,全国,1922 コーヒー豆,133.8,
指数,2022年12月,全国,1923 コーヒー飲料Ａ,98.6,
指数,2022年12月,全国,1924 コーヒー飲料Ｂ,110.3,
指数,2022年12月,全国,0040 他の飲料,108.3,
指数,2022年12月,全国,1930 果実ジュース,101.6,
指数,2022年12月,全国,1931 果汁入り飲料,106.5,
指数,2022年12月,全国,1941 野菜ジュース,99.8,
指数,2022年12月,全国,1951 炭酸飲料,128.5,
指数,2022年12月,全国,1952 ノンアルコールビール,108.8,
指数,2022年12月,全国,1972 乳酸菌飲料,100,
指数,2022年12月,全国,1982 ミネラルウォーター,106.6,
指数,2022年12月,全国,1984 宅配水,100,
指数,2022年12月,全国,1981 スポーツドリンク,106.4,
指数,2022年12月,全国,1983 豆乳,102.4,
指数,2022年12月,全国,0041 酒類,105.2,
指数,2022年12月,全国,2003 清酒,106.9,
指数,2022年12月,全国,2011 焼酎,100.9,
指数,2022年12月,全国,2021 ビール,101.2,
指数,2022年12月,全国,2026 発泡酒,107,
指数,2022年12月,全国,2033 ウイスキー,99.5,
指数,2022年12月,全国,2041 ワイン（国産品）,97.9,
指数,2022年12月,全国,2042 ワイン（輸入品）,98.2,
指数,2022年12月,全国,2012 チューハイ,108.3,
指数,2022年12月,全国,2027 ビール風アルコール飲料,117.1,
指数,2022年12月,全国,0042 外食,106.7,
指数,2022年12月,全国,0043 一般外食,107.2,
指数,2022年12月,全国,2101 うどん（外食）,105.4,
指数,2022年12月,全国,2103 日本そば（外食）,106.2,
指数,2022年12月,全国,2102 中華そば（外食）,104.9,
指数,2022年12月,全国,2112 スパゲッティ（外食）,104.4,
指数,2022年12月,全国,2123 すし（外食）Ａ,112.5,
指数,2022年12月,全国,2121 すし（外食）Ｂ,108,
指数,2022年12月,全国,2132 天丼（外食）,105.4,
指数,2022年12月,全国,2133 カレーライス（外食）,104.6,
指数,2022年12月,全国,2136 牛丼（外食）,112.9,
指数,2022年12月,全国,2142 豚カツ定食（外食）,106,
指数,2022年12月,全国,2146 しょうが焼き定食（外食）,105.2,
指数,2022年12月,全国,2164 フライドチキン（外食）,104,
指数,2022年12月,全国,2134 ぎょうざ（外食）,106,
指数,2022年12月,全国,2141 ハンバーグ（外食）,106.2,
指数,2022年12月,全国,2145 焼肉（外食）,107.2,
指数,2022年12月,全国,2135 ハンバーガー（外食）,117.5,
指数,2022年12月,全国,2161 サンドイッチ（外食）,104.8,
指数,2022年12月,全国,2144 ピザ（配達）,109.4,
指数,2022年12月,全国,2163 ドーナツ（外食）,120.2,
指数,2022年12月,全国,2162 コーヒー（外食）Ａ,105.3,
指数,2022年12月,全国,2165 コーヒー（外食）Ｂ,108,
指数,2022年12月,全国,2171 ビール（外食）,105,
指数,2022年12月,全国,2172 やきとり（外食）,106.6,
指数,2022年12月,全国,0044 学校給食,96.8,
指数,2022年12月,全国,2182 学校給食（小学校）,97.1,
指数,2022年12月,全国,2183 学校給食（中学校）,96.2,
指数,2022年12月,全国,0045 住居,102,
指数,2022年12月,全国,0046 家賃,100.1,
指数,2022年12月,全国,0047 民営家賃,99.9,
指数,2022年12月,全国,3000 民営家賃,99.9,
指数,2022年12月,全国,0048 公営・都市再生機構・公社家賃,100.1,
指数,2022年12月,全国,3016 公営家賃,99.4,
指数,2022年12月,全国,3017 都市再生機構・公社家賃,100.8,
指数,2022年12月,全国,0050 持家の帰属家賃,100.2,
指数,2022年12月,全国,3030 持家の帰属家賃,100.2,
指数,2022年12月,全国,0051 設備修繕・維持,112.5,
指数,2022年12月,全国,0052 設備材料,107.4,
指数,2022年12月,全国,3101 システムバス,111.9,
指数,2022年12月,全国,3103 温水洗浄便座,104.4,
指数,2022年12月,全国,3104 給湯器,104.8,
指数,2022年12月,全国,3105 システムキッチン,102.3,
指数,2022年12月,全国,3106 カーポート,104.7,
指数,2022年12月,全国,3121 修繕材料,121.4,
指数,2022年12月,全国,0053 工事その他のサービス,114.6,
指数,2022年12月,全国,3151 畳替え代,107.2,
指数,2022年12月,全国,3176 水道工事費,109.2,
指数,2022年12月,全国,3175 塀工事費,109.6,
指数,2022年12月,全国,3178 外壁塗装費,110.7,
指数,2022年12月,全国,3162 屋根修理費,109.2,
指数,2022年12月,全国,3174 植木職手間代,101.7,
指数,2022年12月,全国,3171 ふすま張替費,110.4,
指数,2022年12月,全国,3172 大工手間代,101.5,
指数,2022年12月,全国,3179 駐車場工事費,108.3,
指数,2022年12月,全国,3185 壁紙張替費,116.4,
指数,2022年12月,全国,3180 火災・地震保険料,128.8,
指数,2022年12月,全国,0054 光熱・水道,123.3,
指数,2022年12月,全国,0056 電気代,130.1,
指数,2022年12月,全国,3500 電気代,130.1,
指数,2022年12月,全国,0057 ガス代,129.7,
指数,2022年12月,全国,3600 都市ガス代,140,
指数,2022年12月,全国,3612 プロパンガス,112.9,
指数,2022年12月,全国,0058 他の光熱,136.1,
指数,2022年12月,全国,3701 灯油,136.1,
指数,2022年12月,全国,0059 上下水道料,100.4,
指数,2022年12月,全国,3810 水道料,100.4,
指数,2022年12月,全国,4610 下水道料,100.5,
指数,2022年12月,全国,0060 家具・家事用品,108.6,
指数,2022年12月,全国,0061 家庭用耐久財,111.2,
指数,2022年12月,全国,0062 家事用耐久財,106.6,
指数,2022年12月,全国,4003 電子レンジ,104.8,
指数,2022年12月,全国,4002 電気炊飯器,108.8,
指数,2022年12月,全国,4011 ガステーブル,101,
指数,2022年12月,全国,4021 電気冷蔵庫,96.1,
指数,2022年12月,全国,4032 電気掃除機,111.2,
指数,2022年12月,全国,4042 電気洗濯機（全自動洗濯機）,110.4,
指数,2022年12月,全国,4043 電気洗濯機（洗濯乾燥機）,119.5,
指数,2022年12月,全国,0063 冷暖房用器具,115.3,
指数,2022年12月,全国,4063 ルームエアコン,116.1,
指数,2022年12月,全国,4072 温風ヒーター,106.7,
指数,2022年12月,全国,4075 空気清浄機,119.3,
指数,2022年12月,全国,0064 一般家具,119.2,
指数,2022年12月,全国,4092 食堂セット,121.9,
指数,2022年12月,全国,4093 ソファ,118.8,
指数,2022年12月,全国,4083 食器戸棚,115.3,
指数,2022年12月,全国,0066 室内装備品,106.3,
指数,2022年12月,全国,4115 照明器具,114.7,
指数,2022年12月,全国,4121 カーペット,104.7,
指数,2022年12月,全国,4141 カーテン,104.4,
指数,2022年12月,全国,4142 クッション,99.7,
指数,2022年12月,全国,0070 寝具類,105.8,
指数,2022年12月,全国,4201 ベッド,117.5,
指数,2022年12月,全国,4211 布団,104,
指数,2022年12月,全国,4251 敷布,106.8,
指数,2022年12月,全国,4271 布団カバー,107.2,
指数,2022年12月,全国,4272 敷きパッド,95.4,
指数,2022年12月,全国,0073 家事雑貨,110.2,
指数,2022年12月,全国,0074 食器類,103.6,
指数,2022年12月,全国,4301 茶わん,102.6,
指数,2022年12月,全国,4302 皿,104.3,
指数,2022年12月,全国,0075 台所用品,109.9,
指数,2022年12月,全国,4326 水筒,99.2,
指数,2022年12月,全国,4331 鍋,117.5,
指数,2022年12月,全国,4334 フライパン,112.7,
指数,2022年12月,全国,4342 スポンジたわし,103.2,
指数,2022年12月,全国,0076 他の家事雑貨,111.6,
指数,2022年12月,全国,4352 電球・ランプ,137.2,
指数,2022年12月,全国,4361 タオル,101.4,
指数,2022年12月,全国,4362 マット,104.9,
指数,2022年12月,全国,4372 物干し用ハンガー,110,
指数,2022年12月,全国,4373 収納ケース,113.6,
指数,2022年12月,全国,0077 家事用消耗品,107.2,
指数,2022年12月,全国,0078 ティシュ・トイレットペーパー,104.5,
指数,2022年12月,全国,4412 ティシュペーパー,102.8,
指数,2022年12月,全国,4413 トイレットペーパー,105.6,
指数,2022年12月,全国,0079 洗剤,105.9,
指数,2022年12月,全国,4431 台所用洗剤,102.1,
指数,2022年12月,全国,4441 洗濯用洗剤,108.6,
指数,2022年12月,全国,0080 他の家事用消耗品,109.1,
指数,2022年12月,全国,4401 ラップ,120.6,
指数,2022年12月,全国,4402 ポリ袋,108.9,
指数,2022年12月,全国,4451 殺虫剤,102.9,
指数,2022年12月,全国,4442 柔軟仕上剤,122.8,
指数,2022年12月,全国,4471 芳香・消臭剤,99.7,
指数,2022年12月,全国,4403 キッチンペーパー,104.6,
指数,2022年12月,全国,4472 漂白剤,99.7,
指数,2022年12月,全国,0081 家事サービス,101.6,
指数,2022年12月,全国,0174 家事代行料,100.4,
指数,2022年12月,全国,4501 家事代行料,100.4,
指数,2022年12月,全国,0175 清掃代,100.3,
指数,2022年12月,全国,4521 リサイクル料金,100,
指数,2022年12月,全国,4515 浄化槽清掃代,100.5,
指数,2022年12月,全国,0176 他の家事サービス,105.5,
指数,2022年12月,全国,4701 モップレンタル料,105.5,
指数,2022年12月,全国,0082 被服及び履物,104.2,
指数,2022年12月,全国,0083 衣料,104.9,
指数,2022年12月,全国,0084 和服,101.3,
指数,2022年12月,全国,5011 婦人用着物,101.6,
指数,2022年12月,全国,5041 婦人用帯,100.6,
指数,2022年12月,全国,0085 洋服,105,
指数,2022年12月,全国,0086 男子用洋服,106.4,
指数,2022年12月,全国,5101 背広服（春夏物，中級品）,105.6,
指数,2022年12月,全国,5103 背広服（春夏物，普通品）,107.2,
指数,2022年12月,全国,5102 背広服（秋冬物，中級品）,110,
指数,2022年12月,全国,5104 背広服（秋冬物，普通品）,109.4,
指数,2022年12月,全国,5111 男子用上着,106.6,
指数,2022年12月,全国,5122 男子用ズボン（春夏物）,107.5,
指数,2022年12月,全国,5121 男子用ズボン（秋冬物）,101.8,
指数,2022年12月,全国,5123 男子用ズボン（ジーンズ）,103.5,
指数,2022年12月,全国,5131 男子用コート,106.8,
指数,2022年12月,全国,5141 男子用学校制服,106.3,
指数,2022年12月,全国,0087 婦人用洋服,105.1,
指数,2022年12月,全国,5166 婦人用スーツ（春夏物，中級品）,104,
指数,2022年12月,全国,5167 婦人用スーツ（春夏物，普通品）,102.1,
指数,2022年12月,全国,5162 婦人用スーツ（秋冬物，中級品）,104.6,
指数,2022年12月,全国,5168 婦人用スーツ（秋冬物，普通品）,110.7,
指数,2022年12月,全国,5161 ワンピース（春夏物）,103.2,
指数,2022年12月,全国,5163 ワンピース（秋冬物）,103.5,
指数,2022年12月,全国,5183 婦人用上着,109.9,
指数,2022年12月,全国,5169 スカート（春夏物）,102.6,
指数,2022年12月,全国,5172 スカート（秋冬物）,110.4,
指数,2022年12月,全国,5181 婦人用スラックス（秋冬物）,110,
指数,2022年12月,全国,5179 婦人用スラックス（ジーンズ）,94.6,
指数,2022年12月,全国,5182 婦人用コート,110.8,
指数,2022年12月,全国,5184 女子用学校制服,108.2,
指数,2022年12月,全国,0088 子供用洋服,101.3,
指数,2022年12月,全国,5195 子供用ズボン（春夏物）,100.9,
指数,2022年12月,全国,5196 子供用ズボン（秋冬物）,103.3,
指数,2022年12月,全国,5193 乳児服,93,
指数,2022年12月,全国,0089 シャツ・セーター・下着類,103.7,
指数,2022年12月,全国,0090 シャツ・セーター類,103.4,
指数,2022年12月,全国,0091 男子用シャツ・セーター類,105.5,
指数,2022年12月,全国,5202 ワイシャツ,99.4,
指数,2022年12月,全国,5211 男子用スポーツシャツ（長袖）,100.3,
指数,2022年12月,全国,5212 男子用スポーツシャツ（半袖）,102.8,
指数,2022年12月,全国,5221 男子用セーター,120.1,
指数,2022年12月,全国,0092 婦人用シャツ・セーター類,103.3,
指数,2022年12月,全国,5231 ブラウス（長袖）,99.6,
指数,2022年12月,全国,5232 ブラウス（半袖）,99.9,
指数,2022年12月,全国,5233 婦人用Ｔシャツ（長袖）,103.8,
指数,2022年12月,全国,5234 婦人用Ｔシャツ（半袖）,102.3,
指数,2022年12月,全国,5241 婦人用セーター（長袖）,107.4,
指数,2022年12月,全国,5242 婦人用セーター（半袖）,100.6,
指数,2022年12月,全国,0093 子供用シャツ・セーター類,97.3,
指数,2022年12月,全国,5243 子供用Ｔシャツ（長袖）,95.8,
指数,2022年12月,全国,5244 子供用Ｔシャツ（半袖）,98.9,
指数,2022年12月,全国,0094 下着類,104.4,
指数,2022年12月,全国,0095 男子用下着類,106.3,
指数,2022年12月,全国,5301 男子用シャツ（半袖）,108.8,
指数,2022年12月,全国,5311 男子用パンツ,100.4,
指数,2022年12月,全国,5331 男子用パジャマ,107.5,
指数,2022年12月,全国,0096 婦人用下着類,103.7,
指数,2022年12月,全国,5341 ブラジャー,102.2,
指数,2022年12月,全国,5351 婦人用ショーツ,102.2,
指数,2022年12月,全国,5361 ランジェリー,105.7,
指数,2022年12月,全国,0097 子供用下着類,102.8,
指数,2022年12月,全国,5372 子供用下着,102.8,
指数,2022年12月,全国,0098 履物類,103.3,
指数,2022年12月,全国,5601 男子靴,102.1,
指数,2022年12月,全国,5611 婦人靴,98.3,
指数,2022年12月,全国,5641 子供靴,100.9,
指数,2022年12月,全国,5631 運動靴,115,
指数,2022年12月,全国,5671 サンダル,104.6,
指数,2022年12月,全国,5652 スリッパ,101.5,
指数,2022年12月,全国,0103 他の被服,102.4,
指数,2022年12月,全国,5501 帽子,102.2,
指数,2022年12月,全国,5511 ネクタイ,100.1,
指数,2022年12月,全国,5572 マフラー,117.8,
指数,2022年12月,全国,5521 男子用靴下,99.7,
指数,2022年12月,全国,5531 婦人用ストッキング,102.3,
指数,2022年12月,全国,5541 婦人用ソックス,100.2,
指数,2022年12月,全国,5571 ベルト,99.5,
指数,2022年12月,全国,0106 被服関連サービス,107.1,
指数,2022年12月,全国,5711 クリーニング代Ａ,107.6,
指数,2022年12月,全国,5712 クリーニング代Ｂ,109.5,
指数,2022年12月,全国,5721 履物修理代,105.1,
指数,2022年12月,全国,5731 被服賃借料,102.5,
指数,2022年12月,全国,0107 保健医療,99.6,
指数,2022年12月,全国,0108 医薬品・健康保持用摂取品,101.7,
指数,2022年12月,全国,6001 総合かぜ薬,109.7,
指数,2022年12月,全国,6002 解熱鎮痛剤,100.8,
指数,2022年12月,全国,6012 胃腸薬,102.3,
指数,2022年12月,全国,6021 ビタミン剤Ａ,105.1,
指数,2022年12月,全国,6022 ビタミン剤Ｂ,100.2,
指数,2022年12月,全国,6031 ドリンク剤,99.9,
指数,2022年12月,全国,6051 皮膚病薬,95.9,
指数,2022年12月,全国,6061 はり薬,102.1,
指数,2022年12月,全国,6062 目薬,101.5,
指数,2022年12月,全国,6091 漢方薬,100.4,
指数,2022年12月,全国,6003 鼻炎薬,101.4,
指数,2022年12月,全国,6090 健康保持用摂取品Ａ,100.4,
指数,2022年12月,全国,6094 健康保持用摂取品Ｂ,102.3,
指数,2022年12月,全国,0109 保健医療用品・器具,99.1,
指数,2022年12月,全国,6141 紙おむつ（乳幼児用）,104.1,
指数,2022年12月,全国,6142 紙おむつ（大人用）,108.8,
指数,2022年12月,全国,6101 生理用ナプキン,97.3,
指数,2022年12月,全国,6095 入浴剤,96.8,
指数,2022年12月,全国,6181 コンタクトレンズ用剤,101.3,
指数,2022年12月,全国,6102 マスク,94.1,
指数,2022年12月,全国,6182 軽度失禁用品,106.2,
指数,2022年12月,全国,6121 眼鏡,97.4,
指数,2022年12月,全国,6161 コンタクトレンズ,102,
指数,2022年12月,全国,6171 血圧計,99.8,
指数,2022年12月,全国,6172 補聴器,100.5,
指数,2022年12月,全国,6173 サポーター,100.4,
指数,2022年12月,全国,0110 保健医療サービス,98.8,
指数,2022年12月,全国,6200 診療代,98.5,
指数,2022年12月,全国,6221 マッサージ料金,101.4,
指数,2022年12月,全国,6222 人間ドック受診料,99.8,
指数,2022年12月,全国,6223 予防接種料,101.5,
指数,2022年12月,全国,0111 交通・通信,94.4,
指数,2022年12月,全国,0112 交通,101.2,
指数,2022年12月,全国,0179 鉄道運賃（ＪＲ）,99.9,
指数,2022年12月,全国,7527 普通運賃（ＪＲ）,100,
指数,2022年12月,全国,7528 料金（ＪＲ，在来線）,100.7,
指数,2022年12月,全国,7530 料金（ＪＲ，新幹線）,99.3,
指数,2022年12月,全国,7029 通学定期（ＪＲ）,100,
指数,2022年12月,全国,7030 通勤定期（ＪＲ）,100,
指数,2022年12月,全国,0180 鉄道運賃（ＪＲ以外）,100.1,
指数,2022年12月,全国,7008 普通運賃（ＪＲ以外）,100.1,
指数,2022年12月,全国,7009 通学定期（ＪＲ以外）,100.1,
指数,2022年12月,全国,7010 通勤定期（ＪＲ以外）,100,
指数,2022年12月,全国,0181 他の交通,105.5,
指数,2022年12月,全国,7050 一般路線バス代,101.9,
指数,2022年12月,全国,7057 高速バス代,103.4,
